"","city","lat","lng","country"
"575","Maputo",-25.9153,32.5764,"Mozambique"
"576","Doha",25.3,51.5333,"Qatar"
"577","Rosario",-32.9575,-60.6394,"Argentina"
"578","Pikine",14.75,-17.4,"Senegal"
"579","Xinyu",27.795,114.9242,"China"
"580","Ahvāz",31.3203,48.6692,"Iran"
"581","Jacksonville",30.3322,-81.6749,"United States"
"582","Medina",24.4667,39.6,"Saudi Arabia"
"583","Srīnagar",34.0911,74.8061,"India"
"584","Omsk",54.9667,73.3833,"Russia"
"585","Liaoyuan",42.8976,125.1381,"China"
"586","Cilacap",-7.7167,109.017,"Indonesia"
"587","Yingtan",28.2333,117,"China"
"588","Bandar Lampung",-5.4294,105.2625,"Indonesia"
"589","Samara",53.1833,50.1167,"Russia"
"590","Guankou",28.2363,113.6984,"China"
"591","Ulsan",35.55,129.3167,"South Korea"
"592","Dingzhou",38.5158,114.9845,"China"
"593","Campinas",-22.9009,-47.0573,"Brazil"
"594","Lianyuan",27.6961,111.6659,"China"
"595","Dakar",14.7319,-17.4572,"Senegal"
"596","Rongcheng",29.8239,112.9019,"China"
"597","Kaiyuan",36.0656,113.8153,"China"
"598","Nay Pyi Taw",19.7475,96.115,"Myanmar"
"599","Kigali",-1.9536,30.0606,"Rwanda"
"600","Leiyang",26.4179,112.8457,"China"
"601","Yichun",47.7235,128.8893,"China"
"602","Benin City",6.3176,5.6145,"Nigeria"
"603","Birmingham",52.48,-1.9025,"United Kingdom"
"604","Xiantao",30.3833,113.4,"China"
"605","Amritsar",31.6269,74.877,"India"
"606","Callao",-12.0611,-77.1333,"Peru"
"607","Monterrey",25.6667,-100.3,"Mexico"
"608","Alīgarh",27.88,78.08,"India"
"609","Yingchuan",34.1511,113.4733,"China"
"610","Ciudad Nezahualcóyotl",19.41,-99.03,"Mexico"
"611","Tripoli",32.8752,13.1875,"Libya"
"612","Nampo",38.7689,125.4505,"North Korea"
"613","Rostov",47.2333,39.7167,"Russia"
"614","Tegucigalpa",14.0942,-87.2067,"Honduras"
"615","Tbilisi",41.7225,44.7925,"Georgia"
"616","Guwāhāti",26.1722,91.7458,"India"
"617","Ufa",54.7261,55.9475,"Russia"
"618","Fès",34.0433,-5.0033,"Morocco"
"619","Biên Hòa",10.9508,106.8221,"Vietnam"
"620","N’Djamena",12.11,15.05,"Chad"
"621","Ikare",7.5304,5.76,"Nigeria"
"622","Salt Lake City",40.7777,-111.9306,"United States"
"623","Bhilai",21.2186,81.4314,"India"
"624","Hāora",22.5736,88.3251,"India"
"625","Tamale",9.4075,-0.8533,"Ghana"
"626","Xibeijie",39.737,98.5049,"China"
"627","Copenhagen",55.6805,12.5615,"Denmark"
"628","Nezahualcóyotl",19.4,-98.9889,"Mexico"
"629","Hanchuan",30.652,113.8274,"China"
"630","Gongzhuling",43.5036,124.8088,"China"
"631","Krasnoyarsk",56.0089,92.8719,"Russia"
"632","Cologne",50.9422,6.9578,"Germany"
"633","Yicheng",31.3697,119.8239,"China"
"634","Zhufeng",36,119.4167,"China"
"635","São Gonçalo",-22.8269,-43.0539,"Brazil"
"636","Nashville",36.1715,-86.7843,"United States"
"637","Yerevan",40.1814,44.5144,"Armenia"
"638","Nur-Sultan",51.1333,71.4333,"Kazakhstan"
"639","Nouakchott",18.0858,-15.9785,"Mauritania"
"640","Vereeniging",-26.6736,27.9319,"South Africa"
"641","Richmond",37.5295,-77.4756,"United States"
"642","São Luís",-2.53,-44.3028,"Brazil"
"643","Rānchi",23.3556,85.3347,"India"
"644","San Pedro Sula",15.5,-88.0333,"Honduras"
"645","Taixing",32.1724,120.0142,"China"
"646","Gwalior",26.215,78.1931,"India"
"647","Memphis",35.1046,-89.9773,"United States"
"648","Goyang",37.6564,126.835,"South Korea"
"649","Bezwāda",16.5167,80.6167,"India"
"650","Edmonton",53.5344,-113.4903,"Canada"
"651","Bishkek",42.8667,74.5667,"Kyrgyzstan"
"652","Mizhou",35.99,119.3801,"China"
"653","Tunis",36.8008,10.18,"Tunisia"
"654","Xishan",27.6609,113.4946,"China"
"655","Ezhou",30.3972,114.8842,"China"
"656","Barquisimeto",10.0678,-69.3467,"Venezuela"
"657","Sendai",38.2683,140.8694,"Japan"
"658","Hegang",47.3139,130.2775,"China"
"659","Kathmandu",27.7167,85.3667,"Nepal"
"660","Mexicali",32.6633,-115.4678,"Mexico"
"661","Voronezh",51.6717,39.2106,"Russia"
"662","Perm",58.0139,56.2489,"Russia"
"663","Changwon",35.2281,128.6811,"South Korea"
"664","Zhongwei",37.5139,105.1884,"China"
"665","Shouguang",36.8833,118.7333,"China"
"666","Bogor",-6.5917,106.8,"Indonesia"
"667","Raleigh",35.8325,-78.6435,"United States"
"668","Cartagena",10.4236,-75.5253,"Colombia"
"669","Chandīgarh",30.7353,76.7911,"India"
"670","Matola",-25.9667,32.4667,"Mozambique"
"671","Jodhpur",26.2944,73.0278,"India"
"672","Ogbomoso",8.1333,4.25,"Nigeria"
"673","Shymkent",42.3,69.6,"Kazakhstan"
"674","Niamey",13.5086,2.1111,"Niger"
"675","Taizhou",28.6583,121.4221,"China"
"676","Managua",12.15,-86.2667,"Nicaragua"
"677","Bagam",1.0678,104.0167,"Indonesia"
"678","Shubrā al Khaymah",30.1286,31.2422,"Egypt"
"679","Maceió",-9.6658,-35.735,"Brazil"
"680","Monrovia",6.3106,-10.8047,"Liberia"
"681","Wafangdian",39.6271,121.9972,"China"
"682","Zhongxiang",31.169,112.5853,"China"
"683","Odesa",46.4775,30.7326,"Ukraine"
"684","Port-au-Prince",18.5425,-72.3386,"Haiti"
"685","New Orleans",30.0687,-89.9288,"United States"
"686","Villahermosa",17.9892,-92.9281,"Mexico"
"687","Thủ Đức",10.7924,106.7518,"Vietnam"
"688","Volgograd",48.7086,44.5147,"Russia"
"689","Mysore",12.3086,76.6531,"India"
"690","Islamabad",33.6989,73.0369,"Pakistan"
"691","Xinyi",22.3559,110.9369,"China"
"692","Raipur",21.2379,81.6337,"India"
"693","Arequipa",-16.3988,-71.5369,"Peru"
"694","Port Harcourt",4.75,7,"Nigeria"
"695","Louisville",38.1663,-85.6485,"United States"
"696","Zaoyang",32.1287,112.7581,"China"
"697","Shuizhai",33.4433,114.8994,"China"
"698","Xingyi",25.091,104.9011,"China"
"699","Kota",25.18,75.83,"India"
"700","Quetta",30.192,67.007,"Pakistan"
"701","Ottawa",45.4247,-75.695,"Canada"
"702","Stockholm",59.3294,18.0686,"Sweden"
"703","Asmara",15.3333,38.9167,"Eritrea"
"704","Freetown",8.4833,-13.2331,"Sierra Leone"
"705","Vientiane",17.9667,102.6,"Laos"
"706","Jerusalem",31.7833,35.2167,"Israel"
"707","Bangui",4.3732,18.5628,"Central African Republic"
"708","Panama City",9,-79.5,"Panama"
"709","Amsterdam",52.3667,4.8833,"Netherlands"
"710","Lomé",6.1319,1.2228,"Togo"
"711","Libreville",0.3901,9.4544,"Gabon"
"712","Zagreb",45.8131,15.9772,"Croatia"
"713","Dushanbe",38.5731,68.7864,"Tajikistan"
"714","Lilongwe",-13.9833,33.7833,"Malawi"
"715","Cotonou",6.402,2.518,"Benin"
"716","Colombo",6.9167,79.8333,"Sri Lanka"
"717","Pretoria",-25.7464,28.1881,"South Africa"
"718","Winnipeg",49.8844,-97.1464,"Canada"
"719","Quebec City",46.8139,-71.2081,"Canada"
"720","Oslo",59.9111,10.7528,"Norway"
"721","Athens",37.9842,23.7281,"Greece"
"722","Bujumbura",-3.3825,29.3611,"Burundi"
"723","Helsinki",60.1756,24.9342,"Finland"
"724","Skopje",41.9833,21.4333,"Macedonia"
"725","Chisinau",47.0228,28.8353,"Moldova"
"726","Riga",56.9475,24.1069,"Latvia"
"727","Kingston",17.9714,-76.7931,"Jamaica"
"728","Rabat",34.0253,-6.8361,"Morocco"
"729","Vilnius",54.6833,25.2833,"Lithuania"
"730","San Salvador",13.6989,-89.1914,"El Salvador"
"731","Djibouti",11.595,43.1481,"Djibouti"
"732","Dublin",53.3497,-6.2603,"Ireland"
"733","The Hague",52.08,4.31,"Netherlands"
"734","Asunción",-25.3,-57.6333,"Paraguay"
"735","Lisbon",38.708,-9.139,"Portugal"
"736","Bratislava",48.1447,17.1128,"Slovakia"
"737","Kitchener",43.4186,-80.4728,"Canada"
"738","Tallinn",59.4372,24.745,"Estonia"
"739","Beirut",33.8869,35.5131,"Lebanon"
"740","Cape Town",-33.925,18.425,"South Africa"
"741","Tirana",41.33,19.82,"Albania"
"742","Wellington",-41.2889,174.7772,"New Zealand"
"743","Dodoma",-6.1835,35.746,"Tanzania"
"744","Halifax",44.6475,-63.5906,"Canada"
"745","Bissau",11.8592,-15.5956,"Guinea-Bissau"
"746","Canberra",-35.2931,149.1269,"Australia"
"747","Juba",4.85,31.6,"South Sudan"
"748","Yamoussoukro",6.8161,-5.2742,"Côte d'Ivoire"
"749","Victoria",48.4283,-123.3647,"Canada"
"750","Maseru",-29.31,27.48,"Lesotho"
"751","Nicosia",35.1725,33.365,"Cyprus"
"752","Windhoek",-22.57,17.0836,"Namibia"
"753","Port Moresby",-9.4789,147.1494,"Papua New Guinea"
"754","Porto-Novo",6.4833,2.6167,"Benin"
"755","Sucre",-19.0431,-65.2592,"Bolivia"
"756","San José",9.9333,-84.0833,"Costa Rica"
"757","Ljubljana",46.05,14.5167,"Slovenia"
"758","Sarajevo",43.8563,18.4132,"Bosnia And Herzegovina"
"759","Nassau",25.0667,-77.3333,"The Bahamas"
"760","Bloemfontein",-29.1,26.2167,"South Africa"
"761","Fort-de-France",14.6104,-61.08,"Martinique"
"762","New Delhi",28.6139,77.209,"India"
"763","Gaborone",-24.6569,25.9086,"Botswana"
"764","Paramaribo",5.8667,-55.1667,"Suriname"
"765","Dili",-8.5536,125.5783,"Timor-Leste"
"766","Male",4.175,73.5083,"Maldives"
"767","Georgetown",6.7833,-58.1667,"Guyana"
"768","Gibraltar",36.1324,-5.3781,"Gibraltar"
"769","Saint-Denis",-20.8789,55.4481,"Reunion"
"770","Malabo",3.7521,8.7737,"Equatorial Guinea"
"771","Podgorica",42.4397,19.2661,"Montenegro"
"772","Manama",26.225,50.5775,"Bahrain"
"773","Port Louis",-20.1667,57.5,"Mauritius"
"774","Willemstad",12.108,-68.935,"Curaçao "
"775","Bern",46.948,7.4474,"Switzerland"
"776","Papeete",-17.5334,-149.5667,"French Polynesia"
"777","Luxembourg",49.6106,6.1328,"Luxembourg"
"778","Reykjavík",64.1475,-21.935,"Iceland"
"779","Praia",14.9177,-23.5092,"Cabo Verde"
"780","Sri Jayewardenepura Kotte",6.9,79.9164,"Sri Lanka"
"781","Bridgetown",13.0975,-59.6167,"Barbados"
"782","Moroni",-11.7036,43.2536,"Comoros"
"783","Thimphu",27.4833,89.6333,"Bhutan"
"784","Mbabane",-26.3208,31.1617,"Swaziland"
"785","Nouméa",-22.2625,166.4443,"New Caledonia"
"786","Honiara",-9.4333,159.95,"Solomon Islands"
"787","Suva",-18.1333,178.4333,"Fiji"
"788","Ankara",39.93,32.85,"Turkey"
"789","Castries",14.0167,-60.9833,"Saint Lucia"
"790","Cayenne",4.933,-52.33,"French Guiana"
"791","São Tomé",0.3333,6.7333,"Sao Tome And Principe"
"792","Port-Vila",-17.7333,168.3167,"Vanuatu"
"793","Hamilton",32.2942,-64.7839,"Bermuda"
"794","Bandar Seri Begawan",4.9167,114.9167,"Brunei"
"795","Monaco",43.7396,7.4069,"Monaco"
"796","Gitega",-3.4283,29.925,"Burundi"
"797","Port of Spain",10.6667,-61.5167,"Trinidad And Tobago"
"798","Apia",-13.8333,-171.8333,"Samoa"
"799","Tarawa",1.3382,173.0176,"Kiribati"
"800","Oranjestad",12.5186,-70.0358,"Aruba"
"801","Saint Helier",49.1858,-2.11,"Jersey"
"802","Banjul",13.4531,-16.5775,"The Gambia"
"803","Mamoudzou",-12.7871,45.275,"Mayotte"
"804","Majuro",7.0918,171.3802,"Marshall Islands"
"805","Douglas",54.15,-4.4819,"Isle Of Man"
"806","George Town",19.2866,-81.3744,"Cayman Islands"
"807","Victoria",-4.6236,55.4544,"Seychelles"
"808","Kingstown",13.1667,-61.2333,"Saint Vincent And The Grenadines"
"809","Andorra la Vella",42.5,1.5,"Andorra"
"810","Saint John’s",17.1211,-61.8447,"Antigua And Barbuda"
"811","Nuku‘alofa",-21.1347,-175.2083,"Tonga"
"812","Ashgabat",37.95,58.3833,"Turkmenistan"
"813","Nuuk",64.175,-51.7333,"Greenland"
"814","Belmopan",17.25,-88.7675,"Belize"
"815","Roseau",15.3,-61.3833,"Dominica"
"816","Basseterre",17.2983,-62.7342,"Saint Kitts And Nevis"
"817","Tórshavn",62,-6.7833,"Faroe Islands"
"818","Pago Pago",-14.274,-170.7046,"American Samoa"
"819","Valletta",35.8978,14.5125,"Malta"
"820","Gaza",31.5069,34.456,"Gaza Strip"
"821","Grand Turk",21.4664,-71.136,"Turks And Caicos Islands"
"822","Palikir",6.9178,158.185,"Federated States of Micronesia"
"823","Funafuti",-8.5243,179.1942,"Tuvalu"
"824","Vaduz",47.1397,9.5219,"Liechtenstein"
"825","Lobamba",-26.4465,31.2064,"Swaziland"
"826","Avarua",-21.207,-159.771,"Cook Islands"
"827","Saint George’s",12.0444,-61.7417,"Grenada"
"828","San Marino",43.932,12.4484,"San Marino"
"829","Al Quds",31.7764,35.2269,"West Bank"
"830","Capitol Hill",15.2137,145.7546,"Northern Mariana Islands"
"831","Stanley",-51.7,-57.85,"Falkland Islands (Islas Malvinas)"
"832","Vatican City",41.9033,12.4534,"Vatican City"
"833","Alofi",-19.056,-169.921,"Niue"
"834","Basse-Terre",16.0104,-61.7055,"Guadeloupe"
"835","Hagåtña",13.4745,144.7504,"Guam"
"836","Marigot",18.0706,-63.0847,"Saint Martin"
"837","Jamestown",-15.9251,-5.7179,"Saint Helena, Ascension, And Tristan Da Cunha"
"838","Brades",16.7928,-62.2106,"Montserrat"
"839","Philipsburg",18.0256,-63.0492,"Sint Maarten"
"840","Yaren",-0.5477,166.9209,"Nauru"
"841","Pristina",42.6633,21.1622,"Kosovo"
"842","Gustavia",17.8958,-62.8508,"Saint Barthelemy"
"843","Road Town",18.4167,-64.6167,"British Virgin Islands"
"844","Ngerulmud",7.5006,134.6242,"Palau"
"845","Saint-Pierre",46.7811,-56.1764,"Saint Pierre And Miquelon"
"846","The Valley",18.2167,-63.05,"Anguilla"
"847","Mata-Utu",-13.2825,-176.1736,"Wallis And Futuna"
"848","Kingston",-29.0569,167.9617,"Norfolk Island"
"849","Longyearbyen",78.2167,15.6333,"Svalbard"
"850","Tifariti",26.0928,-10.6089,"Morocco"
"851","Adamstown",-25.0667,-130.0833,"Pitcairn Islands"
"852","Flying Fish Cove",-10.4167,105.7167,"Christmas Island"
"853","King Edward Point",-54.2833,-36.5,"South Georgia And South Sandwich Islands"
"854","Bareilly",28.364,79.415,"India"
"855","Quảng Hà",16.06,108.25,"Vietnam"
"856","Xingcheng",24.1681,115.6669,"China"
"857","Dongtai",32.8534,120.3037,"China"
"858","Al Manşūrah",31.05,31.3833,"Egypt"
"859","Yingcheng",24.1878,113.4042,"China"
"860","Chiba",35.6073,140.1064,"Japan"
"861","Pekanbaru",0.5333,101.45,"Indonesia"
"862","Luocheng",22.7645,111.5745,"China"
"863","Dnipro",48.4675,35.04,"Ukraine"
"864","Danyang",31.9948,119.575,"China"
"865","Natal",-6.9838,-60.2699,"Brazil"
"866","Nada",19.5,109.5833,"China"
"867","Zamboanga City",6.9167,122.0833,"Philippines"
"868","Kirkuk",35.4667,44.4,"Iraq"
"869","Naples",40.8333,14.25,"Italy"
"870","Wuchuan",21.4283,110.7749,"China"
"871","Huilong",31.8131,121.6574,"China"
"872","Oklahoma City",35.4676,-97.5136,"United States"
"873","Morelia",19.7683,-101.1894,"Mexico"
"874","Cebu City",10.293,123.902,"Philippines"
"875","Shaoxing",30,120.5833,"China"
"876","Coimbatore",11,76.9667,"India"
"877","Santo Domingo Este",18.4855,-69.8734,"Dominican Republic"
"878","Setagaya",35.6464,139.6533,"Japan"
"879","Sŏngnam",37.4386,127.1378,"South Korea"
"880","Taishan",22.2486,112.785,"China"
"881","Fangchenggang",21.6,108.3,"China"
"882","Solāpur",17.6715,75.9104,"India"
"883","Tangier",35.7767,-5.8039,"Morocco"
"884","Anqiu",36.3619,119.1072,"China"
"885","Feicheng",36.186,116.772,"China"
"886","Kermānshāh",34.3167,47.0686,"Iran"
"887","Kitakyūshū",33.8833,130.8833,"Japan"
"888","Meishan",34.1736,112.839,"China"
"889","Khartoum North",15.6333,32.6333,"Sudan"
"890","Kisangani",0.5153,25.1911,"Congo (Kinshasa)"
"891","Aguascalientes",21.876,-102.296,"Mexico"
"892","Marrakech",31.6295,-7.9811,"Morocco"
"893","Donetsk",48.0089,37.8042,"Ukraine"
"894","Trujillo",-8.1119,-79.0289,"Peru"
"895","Taihe",30.8706,105.3784,"China"
"896","Bridgeport",41.1918,-73.1953,"United States"
"897","Trichinopoly",10.8269,78.6928,"India"
"898","Xin’an",34.3662,118.3369,"China"
"899","Taihecun",45.768,131.0063,"China"
"900","Naucalpan de Juárez",19.4753,-99.2378,"Mexico"
"901","Owerri",5.4833,7.0333,"Nigeria"
"902","Padang",-0.9556,100.3606,"Indonesia"
"903","Qingzhou",36.6967,118.4797,"China"
"904","Buffalo",42.9016,-78.8487,"United States"
"905","Lichuan",30.2965,108.9378,"China"
"906","Daye",30.1003,114.9699,"China"
"907","Fort Worth",32.7811,-97.3473,"United States"
"908","Hengzhou",22.6896,109.2674,"China"
"909","Campo Grande",-20.4686,-54.6222,"Brazil"
"910","Zhuanghe",39.6896,122.9664,"China"
"911","Hartford",41.7661,-72.6834,"United States"
"912","Bobo-Dioulasso",11.1833,-4.2833,"Burkina Faso"
"913","Ad Dammām",26.4333,50.1,"Saudi Arabia"
"914","Lhasa",29.6458,91.1408,"China"
"915","Jiaozhou",36.2481,119.9625,"China"
"916","Taguig City",14.5167,121.05,"Philippines"
"917","Mérida",20.97,-89.62,"Mexico"
"918","Yangchun",22.1717,111.7846,"China"
"919","Bucheon",37.4989,126.7831,"South Korea"
"920","Dengtalu",36.0819,114.3481,"China"
"921","Antipolo",14.5842,121.1763,"Philippines"
"922","Hubli",15.3619,75.1231,"India"
"923","Abeokuta",7.15,3.35,"Nigeria"
"924","Cancún",21.1606,-86.8475,"Mexico"
"925","Tucson",32.1545,-110.8782,"United States"
"926","Krasnodar",45.0333,38.9833,"Russia"
"927","Natal",-5.795,-35.2089,"Brazil"
"928","Chihuahua",28.6353,-106.0889,"Mexico"
"929","Klang",3.0333,101.45,"Malaysia"
"930","Turin",45.0667,7.7,"Italy"
"931","Ar Ramādī",33.4258,43.2992,"Iraq"
"932","Laiyang",36.9758,120.7136,"China"
"933","Sale",34.05,-6.8167,"Morocco"
"934","Jalandhar",31.3256,75.5792,"India"
"935","Kaifeng Chengguanzhen",34.8519,114.3481,"China"
"936","Ikeja",6.6186,3.3426,"Nigeria"
"937","Malang",-7.98,112.62,"Indonesia"
"938","Marseille",43.2964,5.37,"France"
"939","Saltillo",25.4333,-101,"Mexico"
"940","Gaomi",36.3833,119.75,"China"
"941","Ipoh",4.6,101.07,"Malaysia"
"942","Hai’an",32.532,120.4604,"China"
"943","Oran",35.6969,-0.6331,"Algeria"
"944","Hermosillo",29.0989,-110.9542,"Mexico"
"945","Weichanglu",37.1792,119.9333,"China"
"946","Shache",38.4261,77.25,"China"
"947","Leping",28.9632,117.1203,"China"
"948","Hailun",47.4585,126.9632,"China"
"949","Macheng",31.1817,115.0189,"China"
"950","Akure",7.25,5.195,"Nigeria"
"951","Ilorin",8.5,4.55,"Nigeria"
"952","Teresina",-5.0949,-42.8042,"Brazil"
"953","Yuci",37.6823,112.7281,"China"
"954","Omaha",41.2627,-96.0522,"United States"
"955","Saratov",51.5333,46,"Russia"
"956","Erbil",36.1911,44.0094,"Iraq"
"957","Iguaçu",-22.74,-43.47,"Brazil"
"958","El Paso",31.8479,-106.4309,"United States"
"959","Pasig City",14.575,121.0833,"Philippines"
"960","Denpasar",-8.6667,115.2167,"Indonesia"
"961","Dehui",44.5323,125.6965,"China"
"962","Bhubaneshwar",20.2644,85.8281,"India"
"963","Tongchuan",34.9057,108.9422,"China"
"964","Cheongju",36.6372,127.4897,"South Korea"
"965","Warri",5.5167,5.75,"Nigeria"
"966","Pointe-Noire",-4.7889,11.8653,"Congo (Brazzaville)"
"967","Sakai",34.5667,135.4833,"Japan"
"968","Rongjiawan",29.1409,113.1087,"China"
"969","Butterworth",5.3992,100.3639,"Malaysia"
"970","Renqiu",38.7094,116.1008,"China"
"971","Honolulu",21.3294,-157.846,"United States"
"972","Xindi",29.8182,113.4653,"China"
"973","Wu’an",36.6941,114.1847,"China"
"974","São Bernardo do Campo",-23.6939,-46.565,"Brazil"
"975","Gaoyou",32.7847,119.4432,"China"
"976","Culiacán",24.8069,-107.3939,"Mexico"
"977","Hejian",38.4451,116.0897,"China"
"978","Yiyang",26.4103,112.3913,"China"
"979","Puxi",35.2125,114.735,"China"
"980","Zijinglu",34.7513,112.9854,"China"
"981","João Pessoa",-7.12,-34.88,"Brazil"
"982","McAllen",26.2273,-98.2471,"United States"
"983","Querétaro",20.5875,-100.3928,"Mexico"
"984","Abaeté",-19.1583,-45.4522,"Brazil"
"985","Palermo",2.8883,-75.4339,"Colombia"
"986","Qingping",34.538,113.3796,"China"
"987","Valencia",39.47,-0.3764,"Spain"
"988","Niigata",37.9161,139.0364,"Japan"
"989","Leeds",53.7997,-1.5492,"United Kingdom"
"990","Morādābād",28.8437,78.7548,"India"
"991","Hamamatsu",34.7167,137.7333,"Japan"
"992","Xiangxiang",27.7389,112.5223,"China"
"993","Chaohucun",31.6783,117.7353,"China"
"994","Fuyang",30.0553,119.95,"China"
"995","Homs",34.7333,36.7167,"Syria"
"996","Lubango",-14.9167,13.5,"Angola"
"997","San Luis Potosí",22.1511,-100.9761,"Mexico"
"998","Cencheng",22.9297,111.0186,"China"
"999","Dali",25.7003,100.1564,"China"
"1000","Hamhŭng",39.9167,127.5333,"North Korea"
"1001","Kraków",50.0614,19.9372,"Poland"
"1002","Hempstead",40.6629,-73.6089,"United States"
"1003","Frankfurt",50.1136,8.6797,"Germany"
"1004","Al ‘Ayn",24.2075,55.7447,"United Arab Emirates"
"1005","Songzi",30.1772,111.7732,"China"
"1006","Laixi",36.8667,120.5333,"China"
"1007","Bahawalpur",29.3956,71.6722,"Pakistan"
"1008","Zhongba",31.7761,104.7406,"China"
"1009","Kaduna",10.5105,7.4165,"Nigeria"
"1010","Qingnian",36.8494,115.7061,"China"
"1011","Albuquerque",35.1053,-106.6464,"United States"
"1012","Xinhualu",34.3962,113.7249,"China"
"1013","Nerima",35.75,139.6167,"Japan"
"1014","Guangshui",31.6189,113.8229,"China"
"1015","Tlajomulco de Zúñiga",20.4736,-103.4431,"Mexico"
"1016","Samarinda",-0.5022,117.1536,"Indonesia"
"1017","Pietermaritzburg",-29.6009,30.3796,"South Africa"
"1018","Changhua",24.0667,120.5333,"Taiwan"
"1019","Kolhāpur",16.7,74.2333,"India"
"1020","Sizhan",39.0099,106.3694,"China"
"1021","Ciudad Guayana",8.3596,-62.6517,"Venezuela"
"1022","Cúcuta",7.9075,-72.5047,"Colombia"
"1023","Licheng",31.4174,119.4786,"China"
"1024","Ōta-ku",35.5614,139.7161,"Japan"
"1025","Thiruvananthapuram",8.5,76.8997,"India"
"1026","Tyumen",57.15,65.5333,"Russia"
"1027","Nampula",-15.1167,39.2667,"Mozambique"
"1028","Zaporizhzhia",47.8378,35.1383,"Ukraine"
"1029","Chengguan",35.5256,113.6976,"China"
"1030","Kumamoto",32.8031,130.7078,"Japan"
"1031","Nehe",48.48,124.8738,"China"
"1032","Birmingham",33.5277,-86.7987,"United States"
"1033","Zunhua",40.1881,117.9593,"China"
"1034","Valenzuela",14.7,120.9833,"Philippines"
"1035","Orūmīyeh",37.5486,45.0675,"Iran"
"1036","Wugang",26.7345,110.6293,"China"
"1037","Osogbo",7.7597,4.5761,"Nigeria"
"1038","Shuangqiao",35.0833,112.5833,"China"
"1039","Comodoro Rivadavia",-45.8667,-67.5,"Argentina"
"1040","Cagayan de Oro",8.4833,124.65,"Philippines"
"1041","Langzhong",31.5504,105.9938,"China"
"1042","Qian’an",40.0059,118.6973,"China"
"1043","Lviv",49.8419,24.0315,"Ukraine"
"1044","Zouping",36.8625,117.7424,"China"
"1045","An Najaf",32.029,44.3396,"Iraq"
"1046","Sagamihara",35.5667,139.3667,"Japan"
